Date,Content,Video title,Video publish time,Duration,Views from playlist
2022-10-02, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-03, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-04, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-05, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-06, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-07, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-08, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-09, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-10, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-11, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-12, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-13, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-14, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-15, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-16, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-17, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-18, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-19, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-20, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-21, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-22, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-23, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-24, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-25, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-26, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-27, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-28, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-29, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-30, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-10-31, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-01, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-02, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-03, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-04, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-05, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-06, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-07, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-08, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-09, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-10, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-11, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-12, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-13, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-14, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-15, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-16, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-17, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-18, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-19, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-20, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-21, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-22, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-23, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-24, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-25, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-26, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-27, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-28, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-29, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-11-30, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-01, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-02, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2022-12-03, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-04, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-05, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2022-12-06, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-07, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,3
2022-12-08, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-09, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-10, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-11, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-12, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-13, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-14, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-15, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2022-12-16, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-17, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-18, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-19, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-20, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2022-12-21, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,3
2022-12-22, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,2
2022-12-23, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-24, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-25, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-26, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-27, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-28, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-29, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-30, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2022-12-31, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-01, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-02, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,2
2023-01-03, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-04, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2023-01-05, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-06, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-07, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-08, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-09, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-10, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-11, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-12, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-13, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-14, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-15, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-16, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,2
2023-01-17, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-18, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-19, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-20, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-21, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-22, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-23, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-24, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-25, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-26, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-27, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-28, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-29, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-30, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-01-31, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-01, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-02, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-03, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-04, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-05, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-06, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-07, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-08, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-09, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-10, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-11, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-12, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-13, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,2
2023-02-14, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-15, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-16, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-17, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,2
2023-02-18, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-19, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-20, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-21, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-22, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-23, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-24, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-25, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-26, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-27, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-02-28, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2023-03-01, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2023-03-02, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-03, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-04, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-05, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-06, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-07, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2023-03-08, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-09, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2023-03-10, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-11, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-12, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-13, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-14, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-15, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-16, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-17, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-18, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-19, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
2023-03-20, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,1
2023-03-21, -dc4xxCIeqQ,CRRESS Session1: Should journals verify reproducibility? (first cut),"Oct 1, 2022",3433,0
